,gender_F,gender_M,gender_O,age,income,user_id,became_member_year,total_amt,offer_1_received,offer_1_viewed,offer_1_completed,offer_2_received,offer_2_viewed,offer_2_completed,offer_3_received,offer_3_viewed,offer_3_completed,offer_4_received,offer_4_viewed,offer_4_completed,offer_5_received,offer_5_viewed,offer_5_completed,offer_6_received,offer_6_viewed,offer_6_completed,offer_7_received,offer_7_viewed,offer_7_completed,offer_8_received,offer_8_viewed,offer_8_completed,offer_9_received,offer_9_viewed,offer_9_completed,offer_10_received,offer_10_viewed,offer_10_completed
158,0,1,0,67,50000.0,159,2017,9.88,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0
159,0,1,0,52,42000.0,160,2018,1.43,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
160,0,1,0,38,64000.0,161,2017,34.44,2,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,1,0,0,60,77000.0,162,2018,19.71,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,0,0,0,0,0,0,1,0,1
162,1,0,0,62,77000.0,163,2017,12.7,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
163,1,0,0,55,51000.0,164,2018,12.02,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
164,0,1,0,22,63000.0,165,2018,1.58,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0
165,0,1,0,34,41000.0,166,2017,6.82,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1
166,0,1,0,46,60000.0,167,2014,1.97,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,2,2,1,0,0,0
167,0,1,0,85,67000.0,168,2018,2.77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
168,1,0,0,51,85000.0,169,2017,28.83,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
169,1,0,0,71,65404.9915682968,170,2015,2.54,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0
170,1,0,0,53,85000.0,171,2016,20.96,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
171,0,1,0,51,92000.0,172,2016,32.37,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,2,2,0,0,0,2,2,2,0,0,0
172,1,0,0,66,65404.9915682968,173,2018,1.6099999999999999,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
173,0,1,0,48,44000.0,174,2015,7.86,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
174,0,1,0,52,72000.0,175,2018,21.36,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,0,0,0,0,0,0,2,2,0,0,0,0,1,1,1
175,0,1,0,48,65404.9915682968,176,2017,0.24,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
176,0,1,0,62,53000.0,177,2016,8.4,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
177,0,1,0,42,62000.0,178,2018,2.54,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0
178,0,1,0,55,65000.0,179,2017,4.16,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,1,0,0,27,50000.0,180,2015,7.86,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
180,0,1,0,68,107000.0,181,2018,41.92,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
181,1,0,0,74,83000.0,182,2017,25.69,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
182,0,1,0,77,66000.0,183,2014,4.47,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1
183,0,1,0,35,72000.0,184,2018,21.25,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,1,0,1
184,1,0,0,50,69000.0,185,2017,19.93,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1
185,0,1,0,45,94000.0,186,2015,30.58,1,1,1,0,0,0,2,2,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,0,1,0,82,87000.0,187,2016,14.94,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,0,1,0,40,57000.0,188,2013,25.68,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
188,0,1,0,66,34000.0,189,2018,4.43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
189,0,1,0,52,63000.0,190,2018,3.17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
190,1,0,0,57,89000.0,191,2016,28.8,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0
191,0,1,0,68,69000.0,192,2016,18.44,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
192,0,1,0,21,52000.0,193,2018,2.38,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0
193,0,1,0,61,44000.0,194,2017,2.55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,2,0,1
194,1,0,0,73,65404.9915682968,195,2016,0.37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1
195,1,0,0,58,54000.0,196,2018,1.1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
196,1,0,0,67,54000.0,197,2018,0.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0
197,0,1,0,24,61000.0,198,2017,16.84,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
198,1,0,0,30,65404.9915682968,199,2015,0.2,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
199,0,1,0,26,35000.0,200,2017,0.86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,2,0,1,0,0
200,1,0,0,71,105000.0,201,2017,17.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
201,1,0,0,69,64000.0,202,2017,19.62,1,1,1,0,0,0,1,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
202,0,1,0,81,93000.0,203,2018,0.0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0
203,0,1,0,62,73000.0,204,2016,18.0,1,1,1,0,0,0,1,1,0,2,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
204,0,1,0,38,74000.0,205,2017,20.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
205,0,1,0,61,82000.0,206,2017,20.03,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
206,1,0,0,52,92000.0,207,2017,23.59,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
207,0,1,0,50,70000.0,208,2017,24.83,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,2,2,0,0,0
208,0,1,0,54,118000.0,209,2017,20.49,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
209,1,0,0,75,109000.0,210,2018,18.47,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
210,0,1,0,82,73000.0,211,2018,3.25,1,1,0,0,0,0,1,0,0,1,1,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
211,0,1,0,64,38000.0,212,2018,3.25,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
212,1,0,0,54,99000.0,213,2015,19.7,1,1,1,0,0,0,3,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0
213,0,0,1,55,65404.9915682968,214,2018,0.1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
214,0,1,0,82,72000.0,215,2018,3.44,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0
215,0,1,0,59,65404.9915682968,216,2015,3.69,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
216,0,1,0,90,45000.0,217,2018,2.09,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
217,1,0,0,34,67000.0,218,2018,4.88,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
218,0,1,0,44,53000.0,219,2018,10.44,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
219,1,0,0,79,106000.0,220,2018,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
220,1,0,0,58,95000.0,221,2016,25.6,1,1,1,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,0,1,0,32,65404.9915682968,222,2018,2.21,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
222,1,0,0,47,74000.0,223,2016,15.72,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
223,1,0,0,60,59000.0,224,2017,6.0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
224,0,1,0,83,54000.0,225,2017,17.38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0
225,1,0,0,74,103000.0,226,2018,0.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
226,0,1,0,89,101000.0,227,2015,33.35,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0
227,0,1,0,68,62000.0,228,2016,16.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,0,0,0,1,1,1,0,0,0
228,1,0,0,63,110000.0,229,2017,26.04,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0
229,1,0,0,40,51000.0,230,2018,5.71,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0
230,1,0,0,79,99000.0,231,2017,21.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,1,1
231,0,1,0,71,30000.0,232,2018,0.65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
232,1,0,0,76,114000.0,233,2015,22.24,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
233,0,1,0,89,96000.0,234,2016,18.13,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
234,0,1,0,63,36000.0,235,2017,0.18,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0
235,1,0,0,48,65404.9915682968,236,2018,0.07,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
236,0,1,0,41,83000.0,237,2017,0.0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
237,1,0,0,71,56000.0,238,2018,22.72,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,2,2,2,1,1,1
238,0,1,0,44,36000.0,239,2017,4.43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,2,0,0
239,0,1,0,25,73000.0,240,2016,5.83,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,0,1,0,27,70000.0,241,2018,2.23,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,0,1,0,67,106000.0,242,2018,31.88,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
242,1,0,0,77,80000.0,243,2016,25.99,0,0,0,0,0,0,1,1,0,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
243,1,0,0,68,66000.0,244,2015,14.58,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,1,1
244,0,1,0,37,64000.0,245,2016,25.48,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
245,0,1,0,55,60000.0,246,2016,3.54,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
246,0,1,0,30,54000.0,247,2016,7.06,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,3,3,1,1,1,1,1,0,0,0,0,0,0,0
247,0,1,0,51,54000.0,248,2015,16.52,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
248,1,0,0,47,92000.0,249,2018,33.72,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
249,0,1,0,49,48000.0,250,2018,1.52,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
250,0,1,0,32,38000.0,251,2015,14.38,0,0,0,3,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
251,0,1,0,30,69000.0,252,2017,21.32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1
252,0,1,0,47,86000.0,253,2017,31.32,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
253,1,0,0,21,65404.9915682968,254,2017,3.05,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0
254,0,1,0,34,34000.0,255,2017,7.06,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,2,2,0,0,0
255,1,0,0,78,101000.0,256,2017,34.9,0,0,0,1,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,1,0,0,85,71000.0,257,2016,18.19,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0
257,1,0,0,75,69000.0,258,2013,16.46,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1
258,1,0,0,76,71000.0,259,2017,13.65,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,2,0,0,0,1,1,1,0,0,0
259,1,0,0,89,59000.0,260,2015,12.95,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
260,0,1,0,58,70000.0,261,2018,1.9100000000000001,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,2,2,1,0,0,0
261,0,1,0,23,49000.0,262,2017,11.11,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
262,0,1,0,58,53000.0,263,2017,10.84,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
263,0,0,1,78,65404.9915682968,264,2017,0.0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0
264,1,0,0,64,95000.0,265,2015,28.78,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,3,2,0,0,0
265,0,1,0,72,39000.0,266,2017,14.67,1,1,1,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0
266,1,0,0,66,72000.0,267,2017,18.35,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0
267,1,0,0,49,68000.0,268,2017,3.94,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0
268,0,1,0,43,71000.0,269,2017,17.2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
269,0,1,0,58,39000.0,270,2018,0.51,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
270,0,1,0,43,76000.0,271,2017,22.87,0,0,0,0,0,0,1,1,0,2,2,2,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
271,1,0,0,56,87000.0,272,2017,15.96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1
272,1,0,0,69,118000.0,273,2017,30.76,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
273,0,0,1,60,94000.0,274,2018,37.1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0
274,0,1,0,81,70000.0,275,2016,15.14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1
275,0,1,0,42,91000.0,276,2017,22.43,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
276,0,1,0,75,71000.0,277,2015,2.27,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
277,0,1,0,62,73000.0,278,2018,3.27,1,1,0,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
278,1,0,0,55,54000.0,279,2016,24.65,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
279,0,1,0,65,39000.0,280,2017,18.29,1,1,1,0,0,0,0,0,0,2,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
280,0,1,0,52,46000.0,281,2017,0.37,1,1,0,1,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
281,1,0,0,30,40000.0,282,2017,19.22,0,0,0,1,1,0,1,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
282,1,0,0,74,75000.0,283,2015,15.7,1,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
283,1,0,0,100,63000.0,284,2015,14.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,1,1,1,0,0,0
284,1,0,0,26,40000.0,285,2017,13.71,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
285,1,0,0,56,53000.0,286,2016,9.41,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
286,0,1,0,50,90000.0,287,2014,24.44,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0
287,0,1,0,73,95000.0,288,2017,23.81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,2,0,1
288,1,0,0,49,74000.0,289,2017,27.5,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
289,0,1,0,37,50000.0,290,2016,4.09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,0,0,0,1,1,1,0,0,0
290,0,1,0,65,57000.0,291,2016,12.34,1,1,1,0,0,0,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
291,1,0,0,64,81000.0,292,2016,17.74,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
292,1,0,0,48,53000.0,293,2016,10.62,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
293,0,1,0,20,32000.0,294,2015,4.18,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
294,0,1,0,60,65404.9915682968,295,2018,0.0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
295,0,1,0,46,40000.0,296,2018,15.98,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
296,0,1,0,24,69000.0,297,2015,3.2,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
297,0,1,0,71,95000.0,298,2015,25.77,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,1,1,1
298,1,0,0,50,78000.0,299,2018,0.0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
299,0,1,0,37,92000.0,300,2017,17.2,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,1,0,0,57,81000.0,301,2016,21.13,2,2,2,0,0,0,1,0,0,0,0,0,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
301,0,1,0,43,65404.9915682968,302,2017,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,1,0,0,0,0,0,0,0
302,0,1,0,52,85000.0,303,2014,12.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0
303,0,1,0,41,41000.0,304,2016,0.92,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
304,1,0,0,66,74000.0,305,2017,16.75,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
305,1,0,0,66,87000.0,306,2015,25.85,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
306,1,0,0,68,120000.0,307,2017,27.24,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
307,0,1,0,20,70000.0,308,2016,3.15,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
308,0,1,0,43,42000.0,309,2017,1.37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2,0,0
309,0,1,0,73,38000.0,310,2017,4.93,0,0,0,0,0,0,0,0,0,2,2,2,2,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
310,0,0,1,61,65404.9915682968,311,2018,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0
311,1,0,0,42,56000.0,312,2017,13.5,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
312,0,1,0,82,110000.0,313,2016,23.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4,4,0,1,1,1,0,0,0
313,1,0,0,42,65404.9915682968,314,2018,1.51,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,1,1,0
314,1,0,0,70,92000.0,315,2017,19.56,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
315,1,0,0,42,71000.0,316,2017,21.6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
316,0,1,0,48,62000.0,317,2015,13.55,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
317,1,0,0,53,93000.0,318,2015,26.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,3,3,3,0,0,0
318,0,1,0,64,67000.0,319,2018,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0
319,0,1,0,79,90000.0,320,2018,12.65,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
