,gender_F,gender_M,gender_O,age,income,user_id,became_member_year,total_amt
566,1,0,0,55,62000.0,567,2018,0.0
567,0,1,0,63,70000.0,568,2017,20.02
568,1,0,0,24,51000.0,569,2018,7.03
569,0,1,0,36,74000.0,570,2013,5.11
570,0,1,0,56,69000.0,571,2016,16.88
571,1,0,0,65,119000.0,572,2017,37.13
572,0,1,0,75,75000.0,573,2018,0.0
573,0,1,0,71,114000.0,574,2016,17.58
574,0,1,0,71,118000.0,575,2017,19.38
575,0,1,0,61,39000.0,576,2017,0.99
576,0,0,1,73,88000.0,577,2018,35.6
577,0,1,0,19,73000.0,578,2018,15.43
578,1,0,0,64,34000.0,579,2017,5.48
579,1,0,0,66,112000.0,580,2017,24.78
580,0,1,0,37,59000.0,581,2018,13.66
581,0,1,0,22,49000.0,582,2016,14.33
582,1,0,0,54,96000.0,583,2018,20.97
583,0,1,0,62,73000.0,584,2018,19.95
584,1,0,0,50,75000.0,585,2018,24.69
585,1,0,0,80,87000.0,586,2017,22.0
586,0,1,0,55,112000.0,587,2015,28.06
587,0,1,0,40,50000.0,588,2017,0.64
588,0,1,0,43,52000.0,589,2015,23.24
589,0,1,0,61,53000.0,590,2017,12.53
590,1,0,0,32,43000.0,591,2017,8.81
591,1,0,0,21,65404.9915682968,592,2015,2.91
592,1,0,0,68,32000.0,593,2017,3.51
593,1,0,0,66,104000.0,594,2017,21.3
594,0,1,0,36,35000.0,595,2017,4.37
595,0,1,0,38,60000.0,596,2017,14.62
596,1,0,0,80,54000.0,597,2015,8.21
597,1,0,0,82,68000.0,598,2018,8.94
598,0,1,0,45,74000.0,599,2015,21.4
599,0,1,0,89,63000.0,600,2017,7.63
600,1,0,0,45,94000.0,601,2017,18.87
601,0,1,0,59,35000.0,602,2018,0.43
602,0,1,0,22,44000.0,603,2018,12.03
603,1,0,0,67,50000.0,604,2017,6.07
604,1,0,0,30,41000.0,605,2016,3.41
605,0,0,1,55,65404.9915682968,606,2017,0.22
606,0,1,0,56,88000.0,607,2018,0.0
607,1,0,0,53,100000.0,608,2016,33.48
608,0,0,1,49,65404.9915682968,609,2015,1.45
609,1,0,0,58,65404.9915682968,610,2015,2.69
610,0,1,0,32,58000.0,611,2016,17.7
611,1,0,0,51,73000.0,612,2016,15.74
612,1,0,0,38,66000.0,613,2017,13.17
613,1,0,0,52,45000.0,614,2014,8.7
614,0,0,1,67,65404.9915682968,615,2016,0.24
615,0,1,0,55,68000.0,616,2016,3.4
616,0,1,0,81,41000.0,617,2017,2.42
617,0,1,0,55,78000.0,618,2017,0.0
618,1,0,0,51,67000.0,619,2014,2.62
619,1,0,0,56,65404.9915682968,620,2016,2.87
620,1,0,0,71,74000.0,621,2015,12.09
621,0,1,0,45,84000.0,622,2016,14.93
622,1,0,0,3,65404.9915682968,623,2016,4.08
623,0,0,1,38,65404.9915682968,624,2016,3.23
624,0,1,0,49,71000.0,625,2015,15.58
625,0,1,0,62,48000.0,626,2017,5.82
626,1,0,0,65,99000.0,627,2015,31.63
627,0,1,0,71,65404.9915682968,628,2018,0.49
628,1,0,0,50,63000.0,629,2018,24.38
629,1,0,0,20,60000.0,630,2018,1.42
630,1,0,0,49,31000.0,631,2018,13.23
631,0,1,0,55,83000.0,632,2017,14.35
632,0,1,0,58,54000.0,633,2014,2.7199999999999998
633,0,0,1,52,65404.9915682968,634,2016,0.25
634,1,0,0,95,64000.0,635,2017,11.21
635,1,0,0,83,99000.0,636,2018,20.39
636,1,0,0,56,70000.0,637,2016,21.51
637,0,1,0,66,54000.0,638,2017,2.02
638,0,1,0,87,74000.0,639,2017,2.5700000000000003
639,0,1,0,68,65404.9915682968,640,2016,3.56
640,0,1,0,55,89000.0,641,2016,17.82
641,1,0,0,52,114000.0,642,2017,18.29
642,1,0,0,59,83000.0,643,2016,23.39
643,1,0,0,59,51000.0,644,2016,23.42
644,1,0,0,49,74000.0,645,2017,26.38
645,1,0,0,62,46000.0,646,2014,2.77
646,1,0,0,56,80000.0,647,2015,11.79
647,1,0,0,51,97000.0,648,2017,19.17
648,1,0,0,47,62000.0,649,2014,12.78
649,0,1,0,38,96000.0,650,2016,22.63
650,0,1,0,43,44000.0,651,2018,1.24
651,0,1,0,43,72000.0,652,2016,9.05
652,0,1,0,49,84000.0,653,2015,23.97
653,1,0,0,36,57000.0,654,2017,0.73
654,1,0,0,45,58000.0,655,2016,22.75
655,0,1,0,48,65404.9915682968,656,2018,2.26
656,0,1,0,53,95000.0,657,2018,0.0
657,0,1,0,43,60000.0,658,2017,23.02
658,0,0,1,97,65404.9915682968,659,2018,11.07
659,1,0,0,18,67000.0,660,2017,17.37
660,0,1,0,40,41000.0,661,2016,1.8399999999999999
661,1,0,0,83,114000.0,662,2017,21.53
662,0,1,0,49,65000.0,663,2018,3.92
663,1,0,0,51,106000.0,664,2017,24.55
664,0,1,0,25,55000.0,665,2018,2.88
665,0,1,0,71,55000.0,666,2018,3.08
666,0,1,0,58,71000.0,667,2017,3.46
667,0,1,0,53,36000.0,668,2014,1.37
668,1,0,0,83,93000.0,669,2017,18.11
669,0,1,0,46,56000.0,670,2016,12.71
670,1,0,0,69,97000.0,671,2017,26.36
671,0,1,0,51,73000.0,672,2017,17.77
672,0,1,0,61,68000.0,673,2018,5.51
673,1,0,0,81,101000.0,674,2017,27.96
674,0,1,0,60,41000.0,675,2018,5.32
675,0,1,0,48,75000.0,676,2015,18.74
676,1,0,0,48,87000.0,677,2015,16.25
677,0,1,0,73,63000.0,678,2014,26.33
678,1,0,0,41,89000.0,679,2018,21.51
679,1,0,0,39,77000.0,680,2016,14.22
680,0,1,0,31,56000.0,681,2017,6.74
681,0,1,0,38,61000.0,682,2017,1.46
682,1,0,0,46,36000.0,683,2017,10.16
683,0,1,0,87,72000.0,684,2014,1.99
684,1,0,0,53,83000.0,685,2015,18.32
685,0,0,1,49,65404.9915682968,686,2018,4.82
686,1,0,0,93,48000.0,687,2013,7.12
687,0,1,0,42,41000.0,688,2015,17.95
688,0,1,0,54,79000.0,689,2015,24.22
689,0,1,0,47,53000.0,690,2018,17.15
690,0,1,0,75,109000.0,691,2017,18.87
691,1,0,0,79,61000.0,692,2018,4.04
692,1,0,0,36,64000.0,693,2017,13.02
693,0,1,0,30,43000.0,694,2017,3.9
694,0,1,0,34,50000.0,695,2013,2.84
695,1,0,0,39,78000.0,696,2016,17.94
696,1,0,0,52,87000.0,697,2016,30.98
697,0,1,0,43,34000.0,698,2016,10.5
698,0,1,0,75,38000.0,699,2018,7.49
699,0,1,0,47,40000.0,700,2017,6.05
700,1,0,0,60,117000.0,701,2018,28.7
701,0,1,0,31,43000.0,702,2018,1.02
702,0,1,0,70,35000.0,703,2018,4.08
703,1,0,0,49,36000.0,704,2018,3.03
704,0,1,0,48,56000.0,705,2017,2.16
705,0,1,0,37,36000.0,706,2017,0.67
706,0,1,0,63,65404.9915682968,707,2017,1.6600000000000001
707,1,0,0,67,67000.0,708,2015,22.29
708,0,1,0,48,65000.0,709,2015,13.91
709,0,1,0,69,38000.0,710,2015,2.06
710,0,1,0,66,32000.0,711,2017,2.81
711,0,1,0,38,56000.0,712,2017,12.93
712,1,0,0,59,90000.0,713,2017,22.37
713,0,1,0,43,65000.0,714,2018,20.92
714,0,1,0,43,41000.0,715,2014,0.05
715,1,0,0,68,108000.0,716,2017,33.01
716,0,1,0,60,45000.0,717,2018,0.81
717,0,1,0,53,39000.0,718,2015,5.78
718,0,1,0,34,50000.0,719,2018,8.71
719,0,1,0,77,64000.0,720,2018,4.8100000000000005
720,1,0,0,88,73000.0,721,2017,14.21
721,1,0,0,42,65404.9915682968,722,2016,0.0
722,1,0,0,62,88000.0,723,2018,26.83
723,0,1,0,63,86000.0,724,2014,18.37
724,0,1,0,70,99000.0,725,2017,19.95
725,0,1,0,38,33000.0,726,2018,12.23
726,1,0,0,44,39000.0,727,2018,1.4
727,1,0,0,40,50000.0,728,2018,5.55
728,0,1,0,51,99000.0,729,2018,31.11
729,1,0,0,39,65404.9915682968,730,2016,6.02
730,1,0,0,72,60000.0,731,2013,6.86
731,0,1,0,22,45000.0,732,2017,1.63
732,0,0,1,53,65404.9915682968,733,2016,4.96
733,0,1,0,72,49000.0,734,2017,3.4
734,0,1,0,70,37000.0,735,2017,7.35
735,1,0,0,41,65404.9915682968,736,2017,1.54
736,0,1,0,23,65000.0,737,2014,8.37
737,0,1,0,38,75000.0,738,2018,25.16
738,1,0,0,71,67000.0,739,2015,27.98
739,0,1,0,50,51000.0,740,2013,462.4
740,0,1,0,72,35000.0,741,2014,1.06
741,0,1,0,43,31000.0,742,2018,9.4
742,0,1,0,63,70000.0,743,2016,2.63
743,0,1,0,73,46000.0,744,2018,0.87
744,0,1,0,53,57000.0,745,2015,14.33
745,1,0,0,37,57000.0,746,2018,7.94
746,1,0,0,99,65404.9915682968,747,2018,1.33
747,0,1,0,45,44000.0,748,2014,0.27
748,0,1,0,59,61000.0,749,2018,20.31
749,0,1,0,74,51000.0,750,2016,14.16
750,0,1,0,18,36000.0,751,2016,2.05
751,1,0,0,94,84000.0,752,2016,20.68
752,0,1,0,38,33000.0,753,2016,1.3599999999999999
753,1,0,0,67,50000.0,754,2016,16.18
754,1,0,0,46,36000.0,755,2015,10.14
755,0,1,0,82,41000.0,756,2017,2.94
756,0,1,0,37,36000.0,757,2018,0.0
757,1,0,0,65,71000.0,758,2018,22.91
758,1,0,0,66,34000.0,759,2017,0.71
759,1,0,0,65,57000.0,760,2016,10.32
760,0,1,0,82,65404.9915682968,761,2015,2.7
761,1,0,0,35,65404.9915682968,762,2017,0.91
762,1,0,0,54,52000.0,763,2016,14.07
763,0,1,0,63,113000.0,764,2017,14.64
764,0,1,0,39,65404.9915682968,765,2018,0.51
765,1,0,0,50,110000.0,766,2018,23.78
766,0,1,0,64,81000.0,767,2017,22.65
767,0,1,0,66,50000.0,768,2017,10.01
768,1,0,0,76,62000.0,769,2016,18.63
769,1,0,0,56,82000.0,770,2017,27.38
770,0,1,0,49,75000.0,771,2017,24.84
771,1,0,0,29,53000.0,772,2015,17.93
772,0,0,1,59,65404.9915682968,773,2017,3.79
773,1,0,0,51,56000.0,774,2016,384.03
774,0,1,0,69,68000.0,775,2018,0.46
775,0,1,0,48,52000.0,776,2013,7.61
776,0,1,0,25,68000.0,777,2015,3.56
777,0,1,0,82,78000.0,778,2015,15.09
778,1,0,0,57,70000.0,779,2016,18.81
779,0,1,0,50,70000.0,780,2017,26.74
780,0,1,0,84,65404.9915682968,781,2016,1.47
781,1,0,0,74,72000.0,782,2018,4.7
782,1,0,0,58,65404.9915682968,783,2017,0.81
783,1,0,0,81,65404.9915682968,784,2017,4.41
784,1,0,0,49,59000.0,785,2018,10.11
785,1,0,0,34,65404.9915682968,786,2016,0.31
786,0,1,0,80,88000.0,787,2017,23.44
787,1,0,0,61,65404.9915682968,788,2018,0.93
788,1,0,0,62,81000.0,789,2016,42.83
789,0,1,0,63,50000.0,790,2018,6.31
790,1,0,0,54,109000.0,791,2016,32.08
791,0,1,0,89,65404.9915682968,792,2016,1.51
792,0,1,0,45,55000.0,793,2018,1.8399999999999999
793,1,0,0,49,110000.0,794,2017,30.02
794,0,1,0,61,35000.0,795,2017,7.16
795,0,1,0,46,46000.0,796,2017,3.99
796,0,1,0,64,59000.0,797,2014,19.19
797,0,1,0,22,65404.9915682968,798,2017,3.8200000000000003
798,1,0,0,69,89000.0,799,2015,35.18
799,0,1,0,69,64000.0,800,2015,4.1
800,0,1,0,66,70000.0,801,2017,21.56
801,0,1,0,60,56000.0,802,2014,5.62
802,1,0,0,40,51000.0,803,2017,13.25
803,0,1,0,74,64000.0,804,2015,21.37
804,1,0,0,52,31000.0,805,2015,15.12
805,1,0,0,57,65404.9915682968,806,2017,0.0
806,1,0,0,62,55000.0,807,2015,14.58
807,1,0,0,61,118000.0,808,2015,15.97
808,1,0,0,22,55000.0,809,2017,24.09
809,0,1,0,62,35000.0,810,2017,8.45
810,0,1,0,23,63000.0,811,2017,0.8
811,1,0,0,90,104000.0,812,2016,30.91
812,1,0,0,72,41000.0,813,2015,291.42
813,1,0,0,69,93000.0,814,2016,30.83
814,1,0,0,71,43000.0,815,2017,2.24
815,0,1,0,32,38000.0,816,2018,1.52
816,0,1,0,36,51000.0,817,2018,13.05
817,1,0,0,58,38000.0,818,2018,3.35
818,0,1,0,75,103000.0,819,2015,32.58
819,1,0,0,58,41000.0,820,2017,12.38
820,0,1,0,76,69000.0,821,2017,15.42
821,1,0,0,66,65404.9915682968,822,2018,0.76
822,1,0,0,49,73000.0,823,2013,26.23
823,1,0,0,57,90000.0,824,2016,24.83
824,0,1,0,66,74000.0,825,2018,0.0
825,0,1,0,33,54000.0,826,2018,4.18
826,0,1,0,54,39000.0,827,2018,11.74
827,1,0,0,48,82000.0,828,2016,28.04
828,1,0,0,66,62000.0,829,2017,27.23
829,1,0,0,46,73000.0,830,2015,13.55
830,1,0,0,51,91000.0,831,2017,14.79
831,1,0,0,67,58000.0,832,2015,8.56
832,1,0,0,28,65000.0,833,2018,4.5600000000000005
833,1,0,0,20,55000.0,834,2017,9.9
834,0,1,0,74,34000.0,835,2017,2.63
835,0,0,1,55,65404.9915682968,836,2017,3.2
836,0,1,0,67,73000.0,837,2013,21.34
837,0,0,1,72,65404.9915682968,838,2017,4.93
838,0,1,0,53,65404.9915682968,839,2017,3.88
839,0,1,0,86,55000.0,840,2017,0.29
840,0,1,0,58,83000.0,841,2017,13.89
841,0,1,0,52,65404.9915682968,842,2016,1.0
842,1,0,0,61,65404.9915682968,843,2015,5.43
843,0,1,0,67,41000.0,844,2017,0.12
844,1,0,0,58,92000.0,845,2017,23.6
845,1,0,0,54,82000.0,846,2017,18.59
846,1,0,0,56,55000.0,847,2016,18.52
847,1,0,0,52,65404.9915682968,848,2016,0.37
848,0,1,0,58,41000.0,849,2018,1.05
849,1,0,0,56,91000.0,850,2018,22.38
850,0,1,0,63,61000.0,851,2018,5.65
851,0,0,1,48,80000.0,852,2016,23.85
852,0,1,0,50,59000.0,853,2018,0.0
853,0,1,0,59,65404.9915682968,854,2017,0.55
854,0,1,0,63,96000.0,855,2017,31.75
855,0,1,0,63,65404.9915682968,856,2017,2.9699999999999998
856,1,0,0,79,94000.0,857,2013,25.46
857,0,1,0,47,92000.0,858,2018,20.69
858,0,1,0,57,110000.0,859,2017,25.19
859,1,0,0,63,74000.0,860,2016,30.68
860,0,1,0,79,64000.0,861,2018,1.5
861,0,1,0,54,92000.0,862,2015,36.06
862,0,1,0,53,33000.0,863,2017,10.17
863,0,1,0,53,96000.0,864,2017,24.91
864,1,0,0,70,58000.0,865,2015,7.8100000000000005
865,1,0,0,47,77000.0,866,2016,23.43
866,0,1,0,42,60000.0,867,2016,13.53
867,0,0,1,52,65404.9915682968,868,2017,7.12
868,0,1,0,61,100000.0,869,2015,22.55
869,0,1,0,30,35000.0,870,2018,4.76
870,0,1,0,59,108000.0,871,2017,43.09
871,0,1,0,38,38000.0,872,2018,326.89
872,1,0,0,72,35000.0,873,2017,3.14
873,0,1,0,69,36000.0,874,2015,2.93
874,0,1,0,31,55000.0,875,2016,16.41
875,1,0,0,58,37000.0,876,2018,7.92
876,1,0,0,74,61000.0,877,2018,22.17
877,0,1,0,66,72000.0,878,2016,21.13
878,1,0,0,65,88000.0,879,2017,32.07
879,1,0,0,56,83000.0,880,2016,21.99
880,0,1,0,63,51000.0,881,2018,0.97
881,1,0,0,38,69000.0,882,2018,18.43
882,1,0,0,70,78000.0,883,2017,31.44
883,1,0,0,64,70000.0,884,2014,18.36
884,1,0,0,43,47000.0,885,2018,5.73
885,0,1,0,47,69000.0,886,2016,2.95
886,0,1,0,49,91000.0,887,2015,20.03
887,1,0,0,64,59000.0,888,2014,1.9
888,1,0,0,50,67000.0,889,2015,12.53
889,0,0,1,32,54000.0,890,2016,17.46
890,1,0,0,56,106000.0,891,2017,23.32
891,0,1,0,53,69000.0,892,2016,13.66
892,0,1,0,33,68000.0,893,2017,21.96
893,0,1,0,101,65404.9915682968,894,2015,0.27
894,0,1,0,25,56000.0,895,2015,8.24
895,0,0,1,59,73000.0,896,2017,17.56
896,1,0,0,58,77000.0,897,2017,26.48
897,1,0,0,73,67000.0,898,2015,14.86
898,0,1,0,45,52000.0,899,2017,8.09
899,0,1,0,61,65404.9915682968,900,2015,0.68
900,0,0,1,58,65404.9915682968,901,2017,0.1
901,1,0,0,22,50000.0,902,2017,1.2
902,1,0,0,50,110000.0,903,2017,18.68
903,0,1,0,57,33000.0,904,2017,2.54
904,1,0,0,58,65404.9915682968,905,2016,2.2
905,0,1,0,56,56000.0,906,2015,5.05
906,1,0,0,68,115000.0,907,2017,24.14
907,0,1,0,40,65404.9915682968,908,2015,1.78
908,0,1,0,36,67000.0,909,2018,1.16
909,0,1,0,66,50000.0,910,2015,4.01
910,1,0,0,68,117000.0,911,2018,17.3
911,1,0,0,84,68000.0,912,2018,28.51
912,1,0,0,74,52000.0,913,2018,2.37
913,1,0,0,49,70000.0,914,2017,23.97
914,1,0,0,31,65404.9915682968,915,2017,9.46
915,1,0,0,30,69000.0,916,2015,23.08
916,1,0,0,74,97000.0,917,2017,33.3
917,1,0,0,55,57000.0,918,2018,0.35000000000000003
918,0,1,0,19,65000.0,919,2017,13.85
919,0,1,0,69,70000.0,920,2017,3.9
920,1,0,0,69,34000.0,921,2018,4.88
921,0,1,0,54,39000.0,922,2016,0.8300000000000001
922,0,1,0,25,60000.0,923,2014,8.39
923,0,0,1,76,65404.9915682968,924,2016,6.09
924,1,0,0,49,112000.0,925,2015,10.59
925,0,1,0,55,41000.0,926,2017,1.1
926,0,1,0,69,72000.0,927,2014,1.72
927,1,0,0,46,65404.9915682968,928,2015,1.0
928,0,1,0,60,68000.0,929,2017,7.89
929,0,1,0,40,91000.0,930,2016,21.78
930,1,0,0,64,59000.0,931,2017,19.29
931,0,1,0,55,65404.9915682968,932,2017,0.75
932,0,1,0,65,50000.0,933,2016,13.78
933,1,0,0,91,37000.0,934,2017,11.07
934,0,1,0,71,87000.0,935,2017,21.72
935,1,0,0,61,65404.9915682968,936,2017,1.4
936,0,1,0,57,38000.0,937,2016,3.48
937,0,1,0,51,93000.0,938,2015,37.98
938,0,1,0,82,89000.0,939,2017,28.21
939,0,1,0,60,68000.0,940,2016,11.99
940,0,1,0,68,71000.0,941,2017,2.62
941,0,1,0,42,63000.0,942,2017,16.13
942,1,0,0,65,77000.0,943,2017,11.3
943,1,0,0,42,53000.0,944,2017,10.51
944,0,1,0,45,63000.0,945,2018,4.98
945,0,1,0,64,38000.0,946,2017,1.71
946,1,0,0,53,32000.0,947,2017,5.32
947,0,1,0,93,65404.9915682968,948,2017,0.44
948,1,0,0,47,53000.0,949,2017,7.78
949,0,1,0,92,113000.0,950,2018,26.62
950,1,0,0,42,48000.0,951,2016,0.5
951,0,1,0,45,68000.0,952,2017,1.18
952,1,0,0,60,47000.0,953,2018,7.4
953,0,1,0,32,34000.0,954,2015,5.93
954,0,1,0,63,73000.0,955,2017,17.0
955,1,0,0,89,81000.0,956,2017,22.11
956,1,0,0,54,91000.0,957,2017,20.84
957,1,0,0,53,95000.0,958,2018,25.26
958,0,1,0,60,42000.0,959,2017,1.42
959,0,1,0,21,74000.0,960,2016,10.64
960,0,1,0,63,58000.0,961,2017,15.49
961,1,0,0,90,75000.0,962,2018,15.32
962,0,1,0,47,82000.0,963,2016,13.04
963,0,1,0,25,46000.0,964,2014,4.74
964,0,0,1,51,65404.9915682968,965,2016,2.16
965,0,1,0,41,61000.0,966,2017,23.72
966,0,0,1,61,65404.9915682968,967,2018,6.24
967,0,1,0,22,31000.0,968,2016,9.66
968,0,1,0,94,65404.9915682968,969,2018,3.07
969,1,0,0,57,51000.0,970,2016,13.85
970,0,0,1,53,65404.9915682968,971,2017,2.25
971,1,0,0,37,100000.0,972,2015,25.66
972,1,0,0,65,79000.0,973,2014,23.87
973,0,1,0,45,32000.0,974,2018,0.98
974,0,1,0,42,53000.0,975,2018,5.57
975,0,1,0,19,69000.0,976,2017,26.71
976,0,1,0,33,51000.0,977,2017,0.56
977,1,0,0,96,72000.0,978,2017,11.5
978,0,1,0,46,42000.0,979,2018,4.23
979,0,0,1,74,61000.0,980,2015,12.53
980,1,0,0,62,103000.0,981,2015,34.46
981,0,0,1,55,76000.0,982,2017,19.42
982,1,0,0,50,92000.0,983,2016,39.19
983,0,1,0,59,64000.0,984,2016,9.71
984,0,1,0,73,106000.0,985,2017,21.15
985,1,0,0,57,89000.0,986,2016,33.73
986,0,1,0,86,92000.0,987,2016,18.24
987,0,1,0,47,65404.9915682968,988,2015,0.66
988,1,0,0,74,72000.0,989,2017,27.85
989,1,0,0,88,71000.0,990,2017,11.91
990,0,1,0,63,44000.0,991,2014,6.45
991,1,0,0,49,44000.0,992,2016,8.42
992,0,0,1,37,65404.9915682968,993,2015,0.15
993,1,0,0,49,115000.0,994,2018,30.26
994,0,1,0,85,65404.9915682968,995,2015,2.71
995,0,1,0,63,64000.0,996,2017,0.32
996,0,1,0,25,73000.0,997,2015,19.84
997,1,0,0,22,36000.0,998,2018,11.18
998,1,0,0,55,58000.0,999,2016,11.87
999,0,1,0,67,44000.0,1000,2017,1.71
1000,1,0,0,52,71000.0,1001,2018,25.89
1001,0,1,0,50,89000.0,1002,2018,25.57
1002,0,0,1,73,65404.9915682968,1003,2016,1.2
1003,1,0,0,43,65404.9915682968,1004,2018,2.95
1004,1,0,0,42,56000.0,1005,2016,13.61
1005,0,1,0,53,78000.0,1006,2015,24.5
1006,1,0,0,70,101000.0,1007,2016,23.34
1007,1,0,0,57,111000.0,1008,2015,27.25
1008,0,1,0,41,49000.0,1009,2016,3.37
1009,1,0,0,62,67000.0,1010,2016,28.03
1010,0,1,0,63,90000.0,1011,2018,25.97
1011,0,1,0,53,40000.0,1012,2017,7.1
1012,0,1,0,60,57000.0,1013,2018,21.04
1013,1,0,0,90,71000.0,1014,2018,13.8
1014,0,1,0,52,50000.0,1015,2015,6.91
1015,0,1,0,28,35000.0,1016,2017,1.56
1016,1,0,0,68,76000.0,1017,2018,11.9
1017,1,0,0,43,63000.0,1018,2017,28.45
1018,1,0,0,20,47000.0,1019,2014,5.84
1019,0,1,0,52,104000.0,1020,2016,24.57
1020,1,0,0,73,75000.0,1021,2018,23.87
1021,0,1,0,36,52000.0,1022,2018,10.98
1022,0,1,0,28,51000.0,1023,2013,1.02
1023,0,0,1,80,65404.9915682968,1024,2018,0.09
1024,1,0,0,69,84000.0,1025,2016,18.22
1025,1,0,0,33,56000.0,1026,2017,19.21
1026,1,0,0,39,35000.0,1027,2017,1.65
1027,1,0,0,51,84000.0,1028,2017,18.43
1028,0,1,0,79,50000.0,1029,2016,12.1
1029,0,1,0,40,44000.0,1030,2016,3.67
1030,1,0,0,59,109000.0,1031,2015,13.05
1031,0,1,0,54,75000.0,1032,2017,3.93
1032,0,1,0,32,48000.0,1033,2018,1.16
1033,0,1,0,37,57000.0,1034,2017,0.13
1034,1,0,0,49,79000.0,1035,2018,22.42
1035,0,1,0,66,69000.0,1036,2017,9.11
1036,0,1,0,67,35000.0,1037,2018,1.4100000000000001
1037,0,1,0,47,38000.0,1038,2017,0.0
1038,0,1,0,57,41000.0,1039,2018,1.87
1039,0,1,0,31,45000.0,1040,2018,1.12
1040,0,1,0,55,52000.0,1041,2018,9.62
1041,0,1,0,81,74000.0,1042,2018,11.79
1042,0,1,0,43,51000.0,1043,2018,0.51
1043,1,0,0,76,85000.0,1044,2014,17.4
1044,1,0,0,64,83000.0,1045,2016,9.25
1045,1,0,0,61,80000.0,1046,2017,18.09
1046,1,0,0,44,41000.0,1047,2018,11.95
1047,1,0,0,72,39000.0,1048,2017,9.63
1048,0,1,0,53,61000.0,1049,2018,9.13
1049,0,1,0,50,62000.0,1050,2015,16.32
1050,0,0,1,41,65404.9915682968,1051,2017,2.86
1051,0,1,0,47,65404.9915682968,1052,2017,1.13
1052,0,0,1,63,65404.9915682968,1053,2017,1.46
1053,1,0,0,48,65404.9915682968,1054,2018,0.8200000000000001
1054,1,0,0,50,98000.0,1055,2017,14.34
1055,1,0,0,81,57000.0,1056,2018,0.0
1056,1,0,0,44,36000.0,1057,2017,7.54
1057,0,0,1,81,57000.0,1058,2018,2.64
1058,1,0,0,49,54000.0,1059,2017,13.81
1059,1,0,0,61,108000.0,1060,2016,31.96
1060,1,0,0,38,72000.0,1061,2017,27.39
1061,0,1,0,58,77000.0,1062,2017,7.54
1062,0,0,1,54,65404.9915682968,1063,2016,1.54
1063,0,1,0,77,58000.0,1064,2015,4.4
1064,1,0,0,63,31000.0,1065,2017,4.22
1065,1,0,0,64,102000.0,1066,2016,26.03
1066,1,0,0,33,43000.0,1067,2015,11.5
1067,0,1,0,39,64000.0,1068,2018,3.4
1068,0,1,0,61,34000.0,1069,2013,4.8
1069,0,0,1,47,65404.9915682968,1070,2018,1.3900000000000001
1070,0,1,0,62,65404.9915682968,1071,2015,0.21
1071,1,0,0,63,96000.0,1072,2016,16.01
1072,0,1,0,63,34000.0,1073,2017,3.87
1073,0,1,0,28,67000.0,1074,2017,2.96
1074,0,1,0,46,32000.0,1075,2017,1.76
1075,1,0,0,20,59000.0,1076,2017,1.65
1076,0,1,0,70,98000.0,1077,2017,40.98
1077,1,0,0,83,34000.0,1078,2017,5.55
1078,1,0,0,20,62000.0,1079,2016,10.82
1079,1,0,0,73,89000.0,1080,2017,24.87
1080,0,1,0,29,67000.0,1081,2017,5.94
1081,1,0,0,24,53000.0,1082,2018,3.32
1082,0,0,1,40,65404.9915682968,1083,2014,0.55
1083,0,1,0,98,52000.0,1084,2018,4.8100000000000005
1084,1,0,0,28,68000.0,1085,2017,13.2
1085,0,1,0,43,88000.0,1086,2018,17.14
1086,0,1,0,52,65404.9915682968,1087,2017,0.59
1087,0,1,0,60,51000.0,1088,2017,1.8399999999999999
1088,1,0,0,59,72000.0,1089,2017,20.31
1089,1,0,0,81,62000.0,1090,2013,16.67
1090,1,0,0,65,51000.0,1091,2017,17.78
1091,0,1,0,17,65404.9915682968,1092,2017,1.9500000000000002
1092,0,1,0,76,99000.0,1093,2015,27.52
1093,0,1,0,66,74000.0,1094,2017,5.62
1094,0,0,1,24,65404.9915682968,1095,2018,7.41
1095,0,1,0,62,76000.0,1096,2015,22.18
1096,0,1,0,41,41000.0,1097,2017,6.42
1097,1,0,0,33,41000.0,1098,2017,10.25
1098,1,0,0,52,89000.0,1099,2016,19.79
1099,1,0,0,38,50000.0,1100,2017,8.4
1100,0,1,0,57,83000.0,1101,2016,16.13
1101,0,1,0,60,93000.0,1102,2013,29.78
1102,0,1,0,41,71000.0,1103,2017,11.89
1103,0,1,0,39,65404.9915682968,1104,2017,0.79
1104,1,0,0,47,59000.0,1105,2015,9.3
1105,0,1,0,53,91000.0,1106,2018,0.0
1106,0,1,0,19,67000.0,1107,2017,24.24
1107,1,0,0,55,47000.0,1108,2016,6.26
1108,1,0,0,39,90000.0,1109,2016,16.88
1109,0,1,0,50,42000.0,1110,2017,0.91
1110,0,1,0,76,65404.9915682968,1111,2016,1.23
1111,0,0,1,21,65404.9915682968,1112,2017,1.11
1112,0,1,0,42,48000.0,1113,2017,2.56
1113,0,1,0,56,32000.0,1114,2018,1.31
1114,0,1,0,59,86000.0,1115,2015,920.01
1115,0,1,0,60,92000.0,1116,2018,25.75
1116,1,0,0,58,77000.0,1117,2016,22.41
1117,1,0,0,64,33000.0,1118,2017,4.5600000000000005
1118,0,1,0,56,49000.0,1119,2015,1.98
1119,0,1,0,77,73000.0,1120,2013,0.0
1120,0,1,0,58,39000.0,1121,2017,9.27
1121,1,0,0,69,74000.0,1122,2016,19.05
1122,0,1,0,62,92000.0,1123,2016,34.51
